date,value
1999-02-01,4.3435
1999-03-01,4.4813
1999-04-01,4.7165
1999-05-01,4.8263
1999-06-01,5.0672
1999-07-01,5.3945
1999-08-01,5.1653
1999-09-01,4.9742
1999-10-01,4.1801
1999-11-01,4.7474
1999-12-01,5.0483
2000-01-01,5.0197
2000-02-01,4.6296
2000-03-01,5.0427
2000-04-01,5.2191
2000-05-01,5.1581
2000-06-01,5.1117
2000-07-01,5.2234
2000-08-01,5.4121
2000-09-01,5.3578
2000-10-01,5.1487
2000-11-01,5.1806
2000-12-01,4.9112
2001-01-01,5.0401
2001-02-01,4.9838
2001-03-01,4.5089
2001-04-01,4.5763
2001-05-01,4.6705
2001-06-01,4.5878
2001-07-01,4.4942
2001-08-01,4.3327
2001-09-01,3.6913
2001-10-01,3.8042
2001-11-01,4.093
2001-12-01,4.1483
2002-01-01,4.0433
2002-02-01,3.7185
2002-03-01,3.9245
2002-04-01,3.6697
2002-05-01,3.4371
2002-06-01,3.1589
2002-07-01,2.8869
2002-08-01,2.9437
2002-09-01,2.7204
2002-10-01,2.696
2002-11-01,2.8524
2002-12-01,2.7084
2003-01-01,2.5094
2003-02-01,2.3316
2003-03-01,2.4828
2003-04-01,2.7135
2003-05-01,2.6291
2003-06-01,2.7753
2003-07-01,2.8277
2003-08-01,2.7487
2003-09-01,2.6898
2003-10-01,2.7407
2003-11-01,2.6921
2003-12-01,2.6551
2004-01-01,2.7356
2004-02-01,2.8231
2004-03-01,2.7616
2004-04-01,2.8123
2004-05-01,2.8718
2004-06-01,2.8897
2004-07-01,2.7785
2004-08-01,2.7156
2004-09-01,2.7597
2004-10-01,2.66
2004-11-01,2.6627
2004-12-01,2.7131
2005-01-01,2.7863
2005-02-01,2.836
2005-03-01,2.7532
2005-04-01,2.7143
2005-05-01,2.7921
2005-06-01,2.7894
2005-07-01,2.8826
2005-08-01,2.7951
2005-09-01,2.6884
2005-10-01,2.5361
2005-11-01,2.5941
2005-12-01,2.4746
2006-01-01,2.325
2006-02-01,2.3003
2006-03-01,2.3227
2006-04-01,2.1312
2006-05-01,1.9111
2006-06-01,2.1026
2006-07-01,1.9878
2006-08-01,2.0334
2006-09-01,2.2036
2006-10-01,2.3266
2006-11-01,2.2112
2006-12-01,2.2483
2007-01-01,2.257
2007-02-01,2.1726
2007-03-01,2.148
2007-04-01,2.1556
2007-05-01,2.2656
2007-06-01,2.3082
2007-07-01,2.2868
2007-08-01,2.1874
2007-09-01,2.0997
2007-10-01,2.0393
2007-11-01,1.8156
2007-12-01,1.8421
2008-01-01,1.5492
2008-02-01,1.4695
2008-03-01,1.3605
2008-04-01,1.506
2008-05-01,1.5784
2008-06-01,1.5087
2008-07-01,1.3376
2008-08-01,1.5274
2008-09-01,1.4662
2008-10-01,1.2005
2008-11-01,1.1604
2008-12-01,1.0754
2009-01-01,1.0077
2009-02-01,0.8539
2009-03-01,0.8194
2009-04-01,0.953
2009-05-01,0.9714
2009-06-01,0.979
2009-07-01,1.0019
2009-08-01,1.064
2009-09-01,1.0481
2009-10-01,1.0236
2009-11-01,0.9655
2009-12-01,0.9783
2010-01-01,1.005
2010-02-01,0.9947
2010-03-01,1.0351
2010-04-01,1.0421
2010-05-01,0.9337
2010-06-01,0.8786
2010-07-01,0.9051
2010-08-01,0.8941
2010-09-01,0.8828
2010-10-01,0.873
2010-11-01,0.8751
2010-12-01,0.8925
2011-01-01,0.9431
2011-02-01,0.9608
2011-03-01,0.9167
2011-04-01,0.8991
2011-05-01,0.8845
2011-06-01,0.8419
2011-07-01,0.8425
2011-08-01,0.6739
2011-09-01,0.6625
2011-10-01,0.7246
2011-11-01,0.7052
2011-12-01,0.7581
2012-01-01,0.7863
2012-02-01,0.7751
2012-03-01,0.8289
2012-04-01,0.8408
2012-05-01,0.8441
2012-06-01,0.8277
2012-07-01,0.8531
2012-08-01,0.861
2012-09-01,0.8272
2012-10-01,0.823
2012-11-01,0.8098
2012-12-01,0.8441
2013-01-01,0.8854
2013-02-01,0.9289
2013-03-01,0.9735
2013-04-01,1.0556
2013-05-01,1.1597
2013-06-01,1.2053
2013-07-01,1.2976
2013-08-01,1.2353
2013-09-01,1.2507
2013-10-01,1.306
2013-11-01,1.3978
2013-12-01,1.4794
2014-01-01,1.4649
2014-02-01,1.3977
2014-03-01,1.3949
2014-04-01,1.4363
2014-05-01,1.4661
2014-06-01,1.5224
2014-07-01,1.505
2014-08-01,1.5147
2014-09-01,1.6113
2014-10-01,1.5853
2014-11-01,1.7401
2014-12-01,1.7105
2015-01-01,1.6212
2015-02-01,1.697
2015-03-01,1.7642
2015-04-01,1.7472
2015-05-01,1.7614
2015-06-01,1.776
2015-07-01,1.8565
2015-08-01,1.8246
2015-09-01,1.7284
2015-10-01,1.747
2015-11-01,1.9159
2015-12-01,1.909
2016-01-01,1.7474
2016-02-01,1.587
2016-03-01,1.6241
2016-04-01,1.6711
2016-05-01,1.638
2016-06-01,1.6331
2016-07-01,1.6073
2016-08-01,1.6201
2016-09-01,1.626
2016-10-01,1.6914
2016-11-01,1.7488
2016-12-01,1.9418
2017-01-01,1.9087
2017-02-01,1.8881
2017-03-01,1.9227
2017-04-01,1.8621
2017-05-01,1.9224
2017-06-01,1.9317
2017-07-01,1.9839
2017-08-01,1.9144
2017-09-01,1.8971
2017-10-01,1.9977
2017-11-01,2.0231
2017-12-01,2.1079
2018-01-01,2.096
2018-02-01,2.0324
2018-03-01,2.0398
2018-04-01,1.9877
2018-05-01,2.0733
2018-06-01,2.1485
2018-07-01,2.2566
2018-08-01,2.3776
2018-09-01,2.422
2018-10-01,2.2926
2018-11-01,2.2303
2018-12-01,2.0538
2019-01-01,2.0181
2019-02-01,2.087
2019-03-01,2.1552
2019-04-01,2.258
2019-05-01,2.2233
2019-06-01,2.1267
2019-07-01,2.1204
2019-08-01,1.9317
2019-09-01,1.9736
2019-10-01,1.9918
2019-11-01,2.1107
2019-12-01,2.1479
2020-01-01,2.1001
2020-02-01,2.0522
2020-03-01,1.6661
2020-04-01,1.6411
2020-05-01,1.7014
2020-06-01,1.7925
2020-07-01,1.7367
2020-08-01,1.7226
2020-09-01,1.751
2020-10-01,1.7993
2020-11-01,1.9019
2020-12-01,1.9889
2021-01-01,2.032
2021-02-01,2.1479
2021-03-01,2.2762
2021-04-01,2.3529
2021-05-01,2.2529
2021-06-01,2.3098
2021-07-01,2.4136
2021-08-01,2.4954
2021-09-01,2.5045
2021-10-01,2.5102
2021-11-01,2.5617
2021-12-01,2.6116
2022-01-01,2.5186
2022-02-01,2.3901
2022-03-01,2.2542
2022-04-01,2.2671
2022-05-01,2.1852
2022-06-01,2.1225
2022-07-01,2.2572
2022-08-01,2.3561
2022-09-01,2.2906
2022-10-01,2.2392
2022-11-01,2.271
2022-12-01,2.176
2023-01-01,2.0868
2023-02-01,2.1993
2023-03-01,2.0745
2023-04-01,2.0607
2023-05-01,2.0814
2023-06-01,2.2364
2023-07-01,2.3106
2023-08-01,2.3228
2023-09-01,2.3569
2023-10-01,2.2283
2023-11-01,2.248
2023-12-01,2.3125
2024-01-01,2.3621
2024-02-01,2.4775
2024-03-01,2.396
2024-04-01,2.1933
2024-05-01,2.2268
2024-06-01,2.3281
2024-07-01,2.3094
2024-08-01,2.2179
2024-09-01,2.1864
2024-10-01,2.1533
2024-11-01,2.2369
2024-12-01,2.27
2025-01-01,2.2065
2025-02-01,2.0859
2025-03-01,1.9055
2025-04-01,1.6686
2025-05-01,1.7561
2025-06-01,1.7984
2025-07-01,1.8852
2025-08-01,1.9029
2025-09-01,1.795
2025-10-01,1.6597
2025-11-01,1.6493
2025-12-01,1.5904
2026-01-01,1.4578
2026-02-01,1.3733
2026-03-01,1.3704
2026-04-01,1.4736
2026-05-01,1.616
2026-06-01,1.7621
2026-07-01,1.8368
2026-08-01,1.7482
