date,value
2004-05-01,62.463
2004-06-01,-19.124
2004-07-01,69.16
2004-08-01,41.132
2004-09-01,-24.611
2004-10-01,56.618
2004-11-01,57.17
2004-12-01,2.561
2005-01-01,-8.106
2005-02-01,113.789
2005-03-01,71.724
2005-04-01,-57.924
2005-05-01,36.19
2005-06-01,-22.473
2005-07-01,53.395
2005-08-01,51.036
2005-09-01,-35.234
2005-10-01,47.277
2005-11-01,83.072
2005-12-01,-10.967
2006-01-01,-20.964
2006-02-01,119.237
2006-03-01,85.281
2006-04-01,-118.841
2006-05-01,42.907
2006-06-01,-20.517
2006-07-01,33.164
2006-08-01,64.717
2006-09-01,-56.167
2006-10-01,49.321
2006-11-01,73.042
2006-12-01,-41.961
2007-01-01,-38.236
2007-02-01,119.993
2007-03-01,96.27
2007-04-01,-177.674
2007-05-01,67.699
2007-06-01,-27.481
2007-07-01,36.447
2007-08-01,116.973
2007-09-01,-112.866
2007-10-01,56.838
2007-11-01,98.238
2007-12-01,-48.261
2008-01-01,-17.839
2008-02-01,175.563
2008-03-01,48.212
2008-04-01,-159.282
2008-05-01,165.927
2008-06-01,-33.547
2008-07-01,102.767
2008-08-01,111.914
2008-09-01,-45.734
2008-10-01,155.533
2008-11-01,125.201
2008-12-01,51.754
2009-01-01,63.457
2009-02-01,193.859
2009-03-01,191.589
2009-04-01,20.907
2009-05-01,189.651
2009-06-01,94.332
2009-07-01,180.68
2009-08-01,103.555
2009-09-01,45.207
2009-10-01,176.363
2009-11-01,120.287
2009-12-01,91.41
2010-01-01,42.634
2010-02-01,220.909
2010-03-01,65.387
2010-04-01,82.689
2010-05-01,135.927
2010-06-01,68.422
2010-07-01,165.043
2010-08-01,90.526
2010-09-01,34.607
2010-10-01,140.432
2010-11-01,150.394
2010-12-01,78.134
2011-01-01,49.796
2011-02-01,222.507
2011-03-01,188.154
2011-04-01,40.387
2011-05-01,57.641
2011-06-01,43.08
2011-07-01,129.376
2011-08-01,134.143
2011-09-01,62.75
2011-10-01,98.466
2011-11-01,137.302
2011-12-01,85.967
2012-01-01,27.407
2012-02-01,231.677
2012-03-01,198.157
2012-04-01,-59.117
2012-05-01,124.636
2012-06-01,59.741
2012-07-01,69.604
2012-08-01,190.533
2012-09-01,-75.18
2012-10-01,119.995
2012-11-01,172.112
2012-12-01,1.191
2013-01-01,-2.886
2013-02-01,203.539
2013-03-01,106.53
2013-04-01,-112.889
2013-05-01,138.732
2013-06-01,-116.501
2013-07-01,97.597
2013-08-01,147.905
2013-09-01,-75.114
2013-10-01,90.586
2013-11-01,135.226
2013-12-01,-53.22
2014-01-01,10.25
2014-02-01,193.532
2014-03-01,36.895
2014-04-01,-106.853
2014-05-01,129.971
2014-06-01,-70.519
2014-07-01,94.621
2014-08-01,128.677
2014-09-01,-105.803
2014-10-01,121.713
2014-11-01,56.818
2014-12-01,-1.864
2015-01-01,14.996
2015-02-01,192.359
2015-03-01,52.91006
2015-04-01,-156.714078
2015-05-01,82.385278
2015-06-01,-51.775764
2015-07-01,149.186766
2015-08-01,64.42052
2015-09-01,-91.060531
2015-10-01,136.532085
2015-11-01,64.55292
2015-12-01,14.443944
2016-01-01,-55.163289
2016-02-01,192.614002
2016-03-01,108.042731
2016-04-01,-106.451872
2016-05-01,52.507413
2016-06-01,-6.251987
2016-07-01,112.815239
2016-08-01,107.111576
2016-09-01,-33.359494
2016-10-01,44.192201
2016-11-01,136.650575
2016-12-01,27.515799
2017-01-01,-51.257178
2017-02-01,192.044465
2017-03-01,176.232325
2017-04-01,-182.428058
2017-05-01,88.425994
2017-06-01,90.233191
2017-07-01,42.939378
2017-08-01,107.688777
2017-09-01,-8.000083
2017-10-01,63.214018
2017-11-01,138.547438
2017-12-01,23.193559
2018-01-01,-49.235721
2018-02-01,215.248172
2018-03-01,208.74325
2018-04-01,-214.255114
2018-05-01,146.796443
2018-06-01,74.85799
2018-07-01,76.86523
2018-08-01,214.147525
2018-09-01,-119.116009
2018-10-01,100.491143
2018-11-01,204.902557
2018-12-01,13.539359
2019-01-01,-8.682867
2019-02-01,233.977249
2019-03-01,146.944766
2019-04-01,-160.304509
2019-05-01,207.768391
2019-06-01,8.476318
2019-07-01,119.695806
2019-08-01,200.344349
2019-09-01,-82.767658
2019-10-01,134.467565
2019-11-01,208.838294
2019-12-01,13.272557
2020-01-01,32.59328
2020-02-01,235.335214
2020-03-01,119.125165
2020-04-01,737.850621
2020-05-01,398.821414
2020-06-01,864.074068
2020-07-01,62.991726
2020-08-01,200.095015
2020-09-01,124.610558
2020-10-01,284.070537
2020-11-01,145.266264
